id	emotion
34170_0022_A_335	0.07082958519458771,0.06736123561859131,0.10577072948217392,0.10038311034440994,0.08256284147500992,0.19293060898780823
34170_0022_A_336	0.07627683877944946,0.06435301899909973,0.11126316338777542,0.10070674866437912,0.07978849858045578,0.18737560510635376
34170_0022_A_339	0.08050170540809631,0.05902839079499245,0.10603933781385422,0.09541637450456619,0.08535591512918472,0.1816844940185547
34170_0022_A_340	0.07916663587093353,0.060628119856119156,0.1067052111029625,0.09410794824361801,0.08474449068307877,0.1826832890510559
34170_0022_A_341	0.06317926943302155,0.06065500155091286,0.1175094023346901,0.09876955300569534,0.07943565398454666,0.18874111771583557
34170_0022_A_342	0.06262671947479248,0.06433051824569702,0.11906961351633072,0.09515110403299332,0.07675529271364212,0.1899968683719635
34170_0022_A_343	0.07188993692398071,0.06398114562034607,0.1132008507847786,0.09618038684129715,0.08222415298223495,0.18390268087387085
34170_0022_A_344	0.07068954408168793,0.07258570194244385,0.11463376134634018,0.09525679796934128,0.07239723950624466,0.19198168814182281
34170_0022_A_345	0.07371099293231964,0.06782472133636475,0.11273112148046494,0.09367316216230392,0.08083436638116837,0.1880766749382019
34170_0023_A_347	0.07008737325668335,0.06725549697875977,0.11129835993051529,0.0975189283490181,0.08319859951734543,0.1937067210674286
34170_0023_A_351	0.0671098530292511,0.06153816357254982,0.10819170624017715,0.09994388371706009,0.08178073912858963,0.187409907579422
34170_0025_A_355	0.06936658918857574,0.061619434505701065,0.11314109712839127,0.092973493039608,0.08936700969934464,0.19059038162231445
34170_0025_A_356	0.06940720975399017,0.0641283392906189,0.11416652053594589,0.09263325482606888,0.0878826156258583,0.192411407828331
34170_0025_A_357	0.0691860169172287,0.06169233098626137,0.11323387175798416,0.09299271553754807,0.08938633650541306,0.19105248153209686
34170_0025_A_358	0.06854447722434998,0.06849262118339539,0.1215626671910286,0.09623803943395615,0.08020731061697006,0.1968284249305725
34170_0025_A_359	0.07356026768684387,0.06458202004432678,0.11700377613306046,0.09963715821504593,0.08591895550489426,0.1898006647825241
34170_0025_A_360	0.06892743706703186,0.06419289112091064,0.11063740402460098,0.09702125936746597,0.08922082930803299,0.195273295044899
34170_0025_A_361	0.06906011700630188,0.06396833062171936,0.11072885245084763,0.09694349020719528,0.08898238092660904,0.19541595876216888
34170_0025_A_362	0.07155798375606537,0.06909242272377014,0.10870017856359482,0.09652996808290482,0.07892260700464249,0.19033533334732056
34170_0025_A_363	0.06601157784461975,0.06890988349914551,0.11188396066427231,0.09468229860067368,0.08268015831708908,0.1954677253961563
34170_0025_A_364	0.07037194073200226,0.07188630104064941,0.10984564572572708,0.1022660955786705,0.08154473453760147,0.19298480451107025
34170_0025_A_365	0.07329763472080231,0.0520961619913578,0.10327883809804916,0.09254481643438339,0.08356449753046036,0.18362611532211304
34170_0026_A_367	0.06526687741279602,0.06143692508339882,0.11317157000303268,0.09488328546285629,0.08167869597673416,0.1943853497505188
34170_0027_A_369	0.07461512088775635,0.0666191577911377,0.10547276586294174,0.10769132524728775,0.07685235887765884,0.18590828776359558
34170_0027_A_370	0.0709495097398758,0.07226815819740295,0.11507789045572281,0.09761037677526474,0.07420364767313004,0.18992099165916443
34170_0027_A_371	0.0755973607301712,0.07092481851577759,0.11848518997430801,0.10093425959348679,0.07757244259119034,0.18756422400474548
34170_0027_A_372	0.06932701170444489,0.06290274858474731,0.11236441880464554,0.10427927225828171,0.07857314497232437,0.18601566553115845
34170_0027_A_373	0.07356375455856323,0.06309294700622559,0.10639972239732742,0.09856123477220535,0.08254098147153854,0.18699494004249573
34170_0027_A_374	0.07382139563560486,0.06659939885139465,0.10849910229444504,0.0966363176703453,0.08123979717493057,0.1889062225818634
34170_0028_A_376	0.06334453821182251,0.06073826923966408,0.11770015209913254,0.09593755751848221,0.09294366091489792,0.19659356772899628
34170_0028_A_377	0.06322126090526581,0.06302353739738464,0.11823516339063644,0.09535565227270126,0.0918005183339119,0.19806933403015137
34170_0028_A_378	0.06330327689647675,0.06069723144173622,0.11762265115976334,0.09598339349031448,0.09271324425935745,0.1968124806880951
34170_0028_A_379	0.0703558623790741,0.06805676221847534,0.10945508629083633,0.10135342925786972,0.07798821479082108,0.18800103664398193
34170_0028_A_380	0.06552360951900482,0.06798446178436279,0.11259513348340988,0.0971047654747963,0.09254247695207596,0.19566236436367035
34170_0028_A_381	0.06634372472763062,0.06918296217918396,0.11219830065965652,0.09736517816781998,0.09194544702768326,0.1963874250650406
34170_0028_A_382	0.06682290136814117,0.0708443820476532,0.11384866386651993,0.0958859845995903,0.09059057384729385,0.19721606373786926
34170_0028_A_383	0.062723308801651,0.06913751363754272,0.1155487522482872,0.10093752294778824,0.07135628908872604,0.19581452012062073
34170_0028_A_384	0.06937336921691895,0.06985318660736084,0.10570644587278366,0.10395471006631851,0.07176993042230606,0.19015896320343018
34170_0028_A_385	0.06971001625061035,0.07080158591270447,0.10883403569459915,0.09998961538076401,0.07086885720491409,0.18854811787605286
34170_0028_A_386	0.066571444272995,0.07010436058044434,0.11244254559278488,0.10346827656030655,0.07415548712015152,0.18968820571899414
34170_0028_A_387	0.06669819355010986,0.07243749499320984,0.11368248611688614,0.09965404123067856,0.07454609125852585,0.1925918161869049
34170_0028_A_388	0.07774953544139862,0.06696701049804688,0.11247023195028305,0.09658781439065933,0.08299411088228226,0.18547514081001282
34170_0028_A_389	0.06932544708251953,0.0687393844127655,0.11386343091726303,0.09997574239969254,0.07483946532011032,0.19382280111312866
34170_0029_A_396	0.06309297680854797,0.058528605848550797,0.11024255305528641,0.1030287817120552,0.07574430853128433,0.18759438395500183
34170_0029_A_400	0.06922930479049683,0.05697682872414589,0.10525358468294144,0.09689020365476608,0.0777861550450325,0.18206392228603363
34170_0029_A_401	0.06466445326805115,0.06655213236808777,0.11327942460775375,0.10322513431310654,0.07462341338396072,0.19106347858905792
34170_0029_A_404	0.07093814015388489,0.06331765651702881,0.09701541811227798,0.10641055554151535,0.07929801195859909,0.1857987493276596
34170_0029_A_405	0.07071331143379211,0.06304636597633362,0.09770555049180984,0.10572496801614761,0.07947657257318497,0.18550826609134674
34170_0029_A_407	0.06372198462486267,0.0693729817867279,0.10792282968759537,0.10298449546098709,0.07032761722803116,0.1971445381641388
34170_0029_A_408	0.06521491706371307,0.06915336847305298,0.11020276695489883,0.10204730182886124,0.06927477568387985,0.19418132305145264
34170_0029_A_412	0.07184717059135437,0.0646975040435791,0.10415404289960861,0.10353688150644302,0.07642243057489395,0.19162239134311676
34170_0029_A_413	0.06345725059509277,0.058209750801324844,0.10534185916185379,0.10459289699792862,0.0735100582242012,0.19304659962654114
34170_0029_A_414	0.07585148513317108,0.06173044815659523,0.11010589450597763,0.10397767275571823,0.0749218538403511,0.18438725173473358
34170_0029_A_422	0.0727757066488266,0.061083558946847916,0.1058635339140892,0.10383184999227524,0.07600382715463638,0.18527960777282715
34170_0029_A_423	0.0755830854177475,0.069295734167099,0.11170323938131332,0.09741003066301346,0.07686402648687363,0.19180822372436523
34170_0029_A_426	0.07477688789367676,0.059043947607278824,0.10587634891271591,0.1055419072508812,0.07089901715517044,0.1886046826839447
34170_0029_A_427	0.0694623589515686,0.05664089694619179,0.08933516591787338,0.10368772596120834,0.07600218802690506,0.18659919500350952
34170_0029_A_428	0.07035385072231293,0.06345462799072266,0.10715047270059586,0.09964004904031754,0.0793156698346138,0.18647919595241547
34170_0029_A_429	0.07561662793159485,0.0634341835975647,0.11310315877199173,0.10142483562231064,0.06924561411142349,0.18792259693145752
34170_0029_A_431	0.06434407830238342,0.06189853325486183,0.10342035442590714,0.10035527497529984,0.08613421767950058,0.19132456183433533
34170_0029_A_432	0.06311309337615967,0.06235823407769203,0.10491999238729477,0.09912025183439255,0.08538437634706497,0.1921013593673706
34170_0029_A_436	0.06668074429035187,0.06457030773162842,0.1073787733912468,0.09579449146986008,0.08210191875696182,0.1896718293428421
34170_0029_A_440	0.07038185000419617,0.07075309753417969,0.11230830103158951,0.09572311490774155,0.07866913825273514,0.1946701854467392
34170_0029_A_443	0.07438051700592041,0.05952546373009682,0.10781852155923843,0.10181262344121933,0.07925663143396378,0.18000595271587372
34170_0029_A_444	0.07740241289138794,0.059019628912210464,0.10571836680173874,0.09353280812501907,0.08229998499155045,0.1834004819393158
34170_0029_A_445	0.07409843802452087,0.07263606786727905,0.11068206280469894,0.09500455111265182,0.0827207937836647,0.1891603022813797
34170_0029_A_446	0.06829831004142761,0.06653320789337158,0.11051259189844131,0.09972653537988663,0.07637015730142593,0.18738892674446106
34170_0029_A_447	0.07193183898925781,0.07273140549659729,0.11041954904794693,0.09123490005731583,0.08241123706102371,0.19800777733325958
34170_0029_A_450	0.07467074692249298,0.06669804453849792,0.10780835896730423,0.09373339265584946,0.08776595443487167,0.19373424351215363
34170_0030_A_457	0.06499157845973969,0.06192341819405556,0.11204748600721359,0.09858586639165878,0.08610676974058151,0.19019192457199097
34170_0030_A_458	0.06532277166843414,0.06422078609466553,0.113967664539814,0.09786336869001389,0.08461739867925644,0.19187086820602417
34170_0030_A_459	0.06504829227924347,0.062126997858285904,0.11230186372995377,0.09862708300352097,0.08588307350873947,0.19043675065040588
34170_0030_A_467	0.07557819783687592,0.06630444526672363,0.11515901237726212,0.10352661460638046,0.08181067556142807,0.1925632357597351
34170_0030_A_479	0.06795790791511536,0.0639127790927887,0.11220669001340866,0.1010890081524849,0.07838352769613266,0.18530651926994324
34170_0030_A_480	0.07574859261512756,0.06772840023040771,0.11329818516969681,0.09768333286046982,0.08066558092832565,0.19409196078777313
34170_0030_A_481	0.06595756113529205,0.06266090273857117,0.113243468105793,0.09609829634428024,0.07765746861696243,0.1889340579509735
34170_0033_A_496	0.0715341717004776,0.06541451811790466,0.108289934694767,0.09596630185842514,0.07719580084085464,0.1888432800769806
34170_0033_A_497	0.06915834546089172,0.06319880485534668,0.11584816128015518,0.10146791487932205,0.0749717429280281,0.19387151300907135
34170_0033_A_498	0.06484736502170563,0.06596603989601135,0.10787925869226456,0.0995393916964531,0.06652391701936722,0.196835458278656
34170_0033_A_499	0.06891031563282013,0.06368222832679749,0.10947687178850174,0.09796395152807236,0.07648897916078568,0.1886187195777893
34170_0033_A_500	0.0682082325220108,0.06341215968132019,0.10818780213594437,0.09927023202180862,0.0765470340847969,0.18885980546474457
34170_0033_A_502	0.06313543021678925,0.06041157618165016,0.11785585433244705,0.09954272955656052,0.08194955438375473,0.1901262104511261
34170_0033_A_503	0.06522262096405029,0.06624770164489746,0.10847549885511398,0.09075414389371872,0.08294595032930374,0.19667977094650269
34170_0033_A_504	0.06466177105903625,0.06549066305160522,0.1078963652253151,0.09091953188180923,0.08363526314496994,0.19718047976493835
34170_0033_A_505	0.06475035846233368,0.06879585981369019,0.11441939324140549,0.09981504827737808,0.07675283402204514,0.20000386238098145
34170_0033_A_506	0.05925826355814934,0.06555074453353882,0.11992279440164566,0.10261399298906326,0.06899941712617874,0.19761770963668823
34170_0033_A_508	0.0757458508014679,0.06250125169754028,0.11034304648637772,0.10245808213949203,0.07815632969141006,0.1898125410079956
34170_0033_A_509	0.06777620315551758,0.059349749237298965,0.10604887455701828,0.10405164211988449,0.07463925331830978,0.18508629500865936
34170_0033_A_510	0.07138457894325256,0.06685948371887207,0.11395115405321121,0.10166413336992264,0.0743476077914238,0.19607309997081757
34170_0033_A_511	0.07087184488773346,0.07235786318778992,0.10487660020589828,0.10752791911363602,0.06716059893369675,0.1902085840702057
34170_0034_A_514	0.06806536018848419,0.062234822660684586,0.11678456515073776,0.09825966507196426,0.08166240900754929,0.18672633171081543
34170_0035_A_516	0.06404821574687958,0.06131914630532265,0.11245354264974594,0.0933176651597023,0.08531598001718521,0.1922679841518402
34170_0035_A_517	0.06340605020523071,0.06268808245658875,0.11407861858606339,0.09238315373659134,0.08464803546667099,0.1932610273361206
34170_0035_A_518	0.0632433295249939,0.06217801943421364,0.11374125629663467,0.09225618094205856,0.08483151346445084,0.1929405927658081
34170_0035_A_519	0.07473371922969818,0.06915631890296936,0.11567679792642593,0.10252196341753006,0.07361740618944168,0.19145658612251282
34170_0035_A_520	0.0744524747133255,0.07036110758781433,0.11638476699590683,0.10134664922952652,0.0732397511601448,0.19150546193122864
34170_0035_A_521	0.07412734627723694,0.0686306357383728,0.10660778731107712,0.09736303240060806,0.07793102413415909,0.1886928677558899
34170_0035_A_522	0.07167677581310272,0.06720626354217529,0.11477390676736832,0.09385284036397934,0.0800151452422142,0.18876928091049194
34170_0035_A_523	0.07284219563007355,0.07561320066452026,0.1152239665389061,0.09802823513746262,0.07913634926080704,0.1927512139081955
34170_0036_A_527	0.07158562541007996,0.057812485843896866,0.10962673276662827,0.09977533668279648,0.0843094065785408,0.1863410919904709
34170_0036_A_533	0.07791316509246826,0.0719132125377655,0.11466918140649796,0.10049472004175186,0.07454792410135269,0.18913143873214722
34170_0036_A_535	0.07360555231571198,0.06400322914123535,0.10587558895349503,0.09426400810480118,0.07919878512620926,0.18873727321624756
34170_0036_A_539	0.07114432752132416,0.06368738412857056,0.10742435604333878,0.10224426537752151,0.0785970613360405,0.18870434165000916
34170_0036_A_543	0.07074223458766937,0.06499406695365906,0.11356105655431747,0.09919596463441849,0.07523591071367264,0.18602445721626282
34170_0036_A_547	0.0654267817735672,0.0651303231716156,0.11572936922311783,0.09580913931131363,0.0774431899189949,0.19905632734298706
34170_0037_A_549	0.07568295300006866,0.057209376245737076,0.11210618168115616,0.09664256125688553,0.08442773669958115,0.18074464797973633
34170_0039_A_555	0.07457070052623749,0.06383705139160156,0.11341195553541183,0.09961921721696854,0.08415395766496658,0.19067305326461792
34170_0039_A_557	0.069575235247612,0.06165728345513344,0.11544964462518692,0.09622497111558914,0.08077824860811234,0.18542933464050293
34170_0041_A_565	0.07064199447631836,0.07034632563591003,0.10768236964941025,0.10007593780755997,0.07947542518377304,0.1861715316772461
34170_0041_A_569	0.0693555623292923,0.06617972254753113,0.10690546780824661,0.09919657558202744,0.08456271141767502,0.18761354684829712
34170_0041_A_572	0.06691226363182068,0.07888993620872498,0.10862355679273605,0.09670936316251755,0.08229232579469681,0.19727221131324768
